"","query","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","blast_hit","evalue","ProteinNames","BiologicalProcess","GeneOntologyIDs","CellularComponent","MolecularFunction"
"303","Porites_compressa_HIv1___RNAseq.g33706.t1",148.598968821958,-22.8146916047611,4.38120787600466,-5.20739765161894,1.91507404404462e-07,8.03955593784222e-06,"Q6E804",1.38e-13,"Nucleotide-binding oligomerization domain-containing protein 2 (Caspase recruitment domain-containing protein 15)","adaptive immune response [GO:0002250]; antibacterial innate immune response [GO:0140367]; autophagy [GO:0006914]; canonical NF-kappaB signal transduction [GO:0007249]; cellular response to lipopolysaccharide [GO:0071222]; cellular response to muramyl dipeptide [GO:0071225]; defense response to bacterium [GO:0042742]; detection of bacterium [GO:0016045]; detection of muramyl dipeptide [GO:0032498]; host-mediated regulation of intestinal microbiota composition [GO:0048874]; innate immune response [GO:0045087]; intestinal stem cell homeostasis [GO:0036335]; intracellular signal transduction [GO:0035556]; maintenance of gastrointestinal epithelium [GO:0030277]; nucleotide-binding oligomerization domain containing 2 signaling pathway [GO:0070431]; positive regulation of B cell activation [GO:0050871]; positive regulation of canonical NF-kappaB signal transduction [GO:0043123]; positive regulation of cytokine production involved in immune response [GO:0002720]; positive regulation of cytokine production involved in inflammatory response [GO:1900017]; positive regulation of gamma-delta T cell activation [GO:0046645]; positive regulation of interleukin-1 beta production [GO:0032731]; positive regulation of interleukin-17 production [GO:0032740]; positive regulation of interleukin-6 production [GO:0032755]; positive regulation of interleukin-8 production [GO:0032757]; positive regulation of JNK cascade [GO:0046330]; positive regulation of mitophagy [GO:1901526]; positive regulation of NF-kappaB transcription factor activity [GO:0051092]; positive regulation of non-canonical NF-kappaB signal transduction [GO:1901224]; positive regulation of protein K63-linked ubiquitination [GO:1902523]; positive regulation of stress-activated MAPK cascade [GO:0032874]; positive regulation of transcription by RNA polymerase II [GO:0045944]; positive regulation of tumor necrosis factor production [GO:0032760]; positive regulation of type 2 immune response [GO:0002830]; regulation of apoptotic process [GO:0042981]; regulation of appetite [GO:0032098]; regulation of inflammatory response [GO:0050727]; response to muramyl dipeptide [GO:0032495]; temperature homeostasis [GO:0001659]","GO:0001659; GO:0002250; GO:0002720; GO:0002830; GO:0003779; GO:0005524; GO:0005737; GO:0005739; GO:0005794; GO:0005829; GO:0005856; GO:0006914; GO:0007249; GO:0009986; GO:0016045; GO:0016323; GO:0019897; GO:0019901; GO:0030277; GO:0030544; GO:0031982; GO:0032098; GO:0032495; GO:0032498; GO:0032500; GO:0032731; GO:0032740; GO:0032755; GO:0032757; GO:0032760; GO:0032874; GO:0032991; GO:0035556; GO:0036335; GO:0038187; GO:0042742; GO:0042834; GO:0042981; GO:0043123; GO:0043130; GO:0043531; GO:0044877; GO:0045087; GO:0045335; GO:0045944; GO:0046330; GO:0046645; GO:0048874; GO:0050700; GO:0050727; GO:0050871; GO:0051092; GO:0051879; GO:0070431; GO:0071222; GO:0071225; GO:0140367; GO:1900017; GO:1901224; GO:1901526; GO:1902523","basolateral plasma membrane [GO:0016323]; cell surface [GO:0009986]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extrinsic component of plasma membrane [GO:0019897]; Golgi apparatus [GO:0005794]; mitochondrion [GO:0005739]; phagocytic vesicle [GO:0045335]; protein-containing complex [GO:0032991]; vesicle [GO:0031982]","actin binding [GO:0003779]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; CARD domain binding [GO:0050700]; Hsp70 protein binding [GO:0030544]; Hsp90 protein binding [GO:0051879]; muramyl dipeptide binding [GO:0032500]; pattern recognition receptor activity [GO:0038187]; peptidoglycan binding [GO:0042834]; protein kinase binding [GO:0019901]; protein-containing complex binding [GO:0044877]; ubiquitin binding [GO:0043130]"
"304","Porites_compressa_HIv1___RNAseq.g4374.t1",148.598968821958,-22.8146916047611,4.38120787600466,-5.20739765161894,1.91507404404462e-07,8.03955593784222e-06,"Q8PJY5",3.32e-136,"Protein nucleotidyltransferase YdiU (EC 2.7.7.-) (Protein adenylyltransferase YdiU) (EC 2.7.7.108) (Protein uridylyltransferase YdiU) (EC 2.7.7.-)","","GO:0000287; GO:0005524; GO:0070733","","AMPylase activity [GO:0070733]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]"
"305","Porites_compressa_HIv1___RNAseq.g37018.t1",148.598968821958,-22.8146916047611,4.38120787600466,-5.20739765161894,1.91507404404462e-07,8.03955593784222e-06,"A2VDX7",1.33e-67,"Exonuclease V (Exo V) (EC 3.1.-.-) (Defects in morphology protein 1 homolog)","interstrand cross-link repair [GO:0036297]","GO:0003677; GO:0005634; GO:0005654; GO:0005829; GO:0036297; GO:0045145; GO:0046872; GO:0051539","cytosol [GO:0005829]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; single-stranded DNA 5'-3' DNA exonuclease activity [GO:0045145]"
"306","Porites_compressa_HIv1___RNAseq.g18697.t1",148.598968821958,-22.8146916047611,4.38120787600466,-5.20739765161894,1.91507404404462e-07,8.03955593784222e-06,"P12111",6.04e-09,"Collagen alpha-3(VI) chain","cell adhesion [GO:0007155]; muscle organ development [GO:0007517]; neuron apoptotic process [GO:0051402]; phosphatidylinositol 3-kinase/protein kinase B signal transduction [GO:0043491]; response to glucose [GO:0009749]; response to UV [GO:0009411]","GO:0004867; GO:0005576; GO:0005589; GO:0005615; GO:0005788; GO:0007155; GO:0007517; GO:0009411; GO:0009749; GO:0030020; GO:0031012; GO:0042383; GO:0043491; GO:0051402; GO:0062023; GO:0070062; GO:1903561","collagen type VI trimer [GO:0005589]; collagen-containing extracellular matrix [GO:0062023]; endoplasmic reticulum lumen [GO:0005788]; extracellular exosome [GO:0070062]; extracellular matrix [GO:0031012]; extracellular region [GO:0005576]; extracellular space [GO:0005615]; extracellular vesicle [GO:1903561]; sarcolemma [GO:0042383]","extracellular matrix structural constituent conferring tensile strength [GO:0030020]; serine-type endopeptidase inhibitor activity [GO:0004867]"
"307","Porites_compressa_HIv1___RNAseq.g9767.t1",187.173332409959,-21.5607083208225,4.1423493095165,-5.20494692982304,1.94052055049141e-07,8.11984592560673e-06,"D9IQ16",5.45e-09,"Galaxin","","GO:0005576","extracellular region [GO:0005576]",""
"308","Porites_compressa_HIv1___RNAseq.g15692.t1",407.256248981756,12.7102500054497,2.44295191325973,5.20282447495659,1.9628223945107e-07,8.1742697147081e-06,"P21613",0,"Kinesin heavy chain","microtubule-based movement [GO:0007018]","GO:0003777; GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008017; GO:0030424","axon [GO:0030424]; cytoplasm [GO:0005737]; microtubule [GO:0005874]","ATP binding [GO:0005524]; microtubule binding [GO:0008017]; microtubule motor activity [GO:0003777]"
"309","Porites_compressa_HIv1___RNAseq.g27596.t1",148.160623781185,-22.8105365561345,4.38453369485642,-5.20250000197148,1.96625357453278e-07,8.1742697147081e-06,"Q9UJT9",2.93e-106,"F-box/LRR-repeat protein 7 (F-box and leucine-rich repeat protein 7) (F-box protein FBL6/FBL7)","cell division [GO:0051301]; G2/M transition of mitotic cell cycle [GO:0000086]; mitotic cell cycle [GO:0000278]; protein polyubiquitination [GO:0000209]; protein ubiquitination [GO:0016567]; SCF-dependent proteasomal ubiquitin-dependent protein catabolic process [GO:0031146]; ubiquitin-dependent protein catabolic process [GO:0006511]","GO:0000086; GO:0000151; GO:0000209; GO:0000278; GO:0005813; GO:0005829; GO:0006511; GO:0016567; GO:0019005; GO:0031146; GO:0051301","centrosome [GO:0005813]; cytosol [GO:0005829]; SCF ubiquitin ligase complex [GO:0019005]; ubiquitin ligase complex [GO:0000151]",""
"310","Porites_compressa_HIv1___RNAseq.g9101.t1",143.170171991639,-22.759564814503,4.37761537544889,-5.19907823381336,2.00279222818373e-07,8.29931256878975e-06,"A0MSJ1",2.97e-150,"Collagen alpha-1(XXVII) chain B","bone mineralization [GO:0030282]; notochord morphogenesis [GO:0048570]; skeletal system development [GO:0001501]","GO:0001501; GO:0005594; GO:0005615; GO:0030020; GO:0030282; GO:0046872; GO:0048570; GO:0062023","collagen type IX trimer [GO:0005594]; collagen-containing extracellular matrix [GO:0062023]; extracellular space [GO:0005615]","extracellular matrix structural constituent conferring tensile strength [GO:0030020]; metal ion binding [GO:0046872]"
"311","Porites_compressa_HIv1___RNAseq.g34605.t1",815.282292423119,-12.8235832861109,2.46733918509789,-5.19733296644505,2.02168056503528e-07,8.35064583229685e-06,"B7WFQ1",1.6e-67,"Uncharacterized skeletal organic matrix protein 2 (Uncharacterized SOMP-2)","","GO:0016020","membrane [GO:0016020]",""
"312","Porites_compressa_HIv1___RNAseq.g974.t1",142.174205577784,-22.7538206462196,4.38522493893612,-5.18874652111684,2.11714349587248e-07,8.71693120127496e-06,"Q6DCP5",1.53e-53,"Protein saal1","positive regulation of synoviocyte proliferation [GO:1901647]","GO:0005654; GO:1901647","nucleoplasm [GO:0005654]",""
"313","Porites_compressa_HIv1___RNAseq.g40117.t1",146.845588658867,-22.7943650061664,4.39460911553872,-5.18689248733607,2.13832092801416e-07,8.77599700999039e-06,NA,NA,NA,NA,NA,NA,NA
"314","Porites_compressa_HIv1___RNAseq.g6288.t1",146.407243618094,-22.7944513028186,4.3980006795504,-5.18291218298512,2.18447907869181e-07,8.93688479136145e-06,NA,NA,NA,NA,NA,NA,NA
"315","Porites_compressa_HIv1___RNAseq.g16139.t1",145.968898577321,-22.7847196867304,4.4014090094792,-5.17668765562563,2.25859867157298e-07,9.21078048730999e-06,"Q9NVM9",8.41e-145,"Integrator complex subunit 13 (Cell cycle regulator Mat89Bb homolog) (Germ cell tumor 1) (Protein asunder homolog) (Sarcoma antigen NY-SAR-95)","cell division [GO:0051301]; centrosome localization [GO:0051642]; flagellated sperm motility [GO:0030317]; mitotic spindle organization [GO:0007052]; protein localization to nuclear envelope [GO:0090435]; regulation of fertilization [GO:0080154]; regulation of mitotic cell cycle [GO:0007346]; regulation of transcription elongation by RNA polymerase II [GO:0034243]; RNA polymerase II transcription initiation surveillance [GO:0160240]; snRNA processing [GO:0016180]","GO:0005634; GO:0005654; GO:0005737; GO:0007052; GO:0007346; GO:0016180; GO:0016604; GO:0030317; GO:0032039; GO:0034243; GO:0043231; GO:0051301; GO:0051642; GO:0080154; GO:0090435; GO:0140297; GO:0160232; GO:0160240","cytoplasm [GO:0005737]; INTAC complex [GO:0160232]; integrator complex [GO:0032039]; intracellular membrane-bounded organelle [GO:0043231]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]","DNA-binding transcription factor binding [GO:0140297]"
"316","Porites_compressa_HIv1___RNAseq.g24408.t1",145.530553536549,-22.7863378090411,4.40483423994246,-5.17302957791637,2.30328535795249e-07,9.36329231273976e-06,"Q3L254",1.13e-80,"Protein Wnt-7b","canonical Wnt signaling pathway [GO:0060070]; cell fate commitment [GO:0045165]; cellular response to retinoic acid [GO:0071300]; fibroblast proliferation [GO:0048144]; forebrain regionalization [GO:0021871]; lens fiber cell development [GO:0070307]; neuron differentiation [GO:0030182]; positive regulation of JNK cascade [GO:0046330]; stem cell proliferation [GO:0072089]","GO:0005109; GO:0005125; GO:0005615; GO:0021871; GO:0030182; GO:0045165; GO:0046330; GO:0048144; GO:0060070; GO:0070307; GO:0071300; GO:0072089","extracellular space [GO:0005615]","cytokine activity [GO:0005125]; frizzled binding [GO:0005109]"
"317","Porites_compressa_HIv1___TS.g6554.t1",153.859109311231,-22.4535544172365,4.34251963222626,-5.17062818797788,2.33308365358839e-07,9.4545087110399e-06,NA,NA,NA,NA,NA,NA,NA
"318","Porites_compressa_HIv1___RNAseq.g3097.t1",399.612550614982,12.6829142997569,2.45697287274364,5.16200827467592,2.4431448814218e-07,9.86938337947939e-06,"Q03049",1.04e-42,"Putative uncharacterized oxidoreductase YDR541C (EC 1.1.1.-)","response to furfural [GO:1901426]","GO:0016616; GO:0033721; GO:1901426","","aldehyde dehydrogenase (NADP+) activity [GO:0033721]; oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]"
"319","Porites_compressa_HIv1___TS.g38479.t2",1020.54168963823,-13.1470120660599,2.54743237108902,-5.16088757262654,2.4578175814261e-07,9.89753123855788e-06,NA,NA,NA,NA,NA,NA,NA
"320","Porites_compressa_HIv1___RNAseq.g6568.t1",827.923220915995,-12.8452689273968,2.49088542677661,-5.1569087800315,2.51060032980798e-07,1.00784911989729e-05,"P32442",2.49e-08,"Homeobox protein MOX-1 (Mesenchyme homeobox 1)","hematopoietic stem cell differentiation [GO:0060218]; positive regulation of transcription by RNA polymerase II [GO:0045944]; sclerotome development [GO:0061056]; somite development [GO:0061053]; somite specification [GO:0001757]","GO:0000978; GO:0001228; GO:0001757; GO:0003682; GO:0003700; GO:0005634; GO:0005737; GO:0043565; GO:0045944; GO:0060218; GO:0061053; GO:0061056; GO:0071837","cytoplasm [GO:0005737]; nucleus [GO:0005634]","chromatin binding [GO:0003682]; DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; DNA-binding transcription factor activity [GO:0003700]; HMG box domain binding [GO:0071837]; RNA polymerase II cis-regulatory region sequence-specific DNA binding [GO:0000978]; sequence-specific DNA binding [GO:0043565]"
"321","Porites_compressa_HIv1___RNAseq.g21438.t1",2173.10448083623,-14.2375875140673,2.76512910248485,-5.14897749304827,2.6191030348343e-07,1.04777078651509e-05,"B3EWZ6",0,"MAM and LDL-receptor class A domain-containing protein 2 (Skeletal organic matrix MAM and LDL-receptor 2) (SOM MAM and LDL-receptor 2)","","GO:0005576; GO:0016020","extracellular region [GO:0005576]; membrane [GO:0016020]",""
"322","Porites_compressa_HIv1___RNAseq.673_t",143.338828332685,-22.7650364992278,4.42221871932843,-5.14787665289541,2.63451630113944e-07,1.04777078651509e-05,NA,NA,NA,NA,NA,NA,NA
"323","Porites_compressa_HIv1___RNAseq.g20682.t1",143.338828332685,-22.7650364992278,4.42221871932843,-5.14787665289541,2.63451630113944e-07,1.04777078651509e-05,"Q9Z2D3",2.32e-14,"Gasdermin-E (Non-syndromic hearing impairment protein 5 homolog) [Cleaved into: Gasdermin-E, N-terminal (GSDME-NT); Gasdermin-E, C-terminal (GSDME-CT)]","cellular response to tumor necrosis factor [GO:0071356]; cellular response to virus [GO:0098586]; inner ear auditory receptor cell differentiation [GO:0042491]; negative regulation of cell population proliferation [GO:0008285]; positive regulation of immune response to tumor cell [GO:0002839]; positive regulation of intrinsic apoptotic signaling pathway [GO:2001244]; positive regulation of MAPK cascade [GO:0043410]; programmed cell death [GO:0012501]; pyroptotic cell death [GO:0141201]; pyroptotic inflammatory response [GO:0070269]; sensory perception of sound [GO:0007605]","GO:0002839; GO:0005546; GO:0005737; GO:0005829; GO:0005886; GO:0007605; GO:0008285; GO:0012501; GO:0016020; GO:0022829; GO:0042491; GO:0043410; GO:0070269; GO:0071356; GO:0098586; GO:0141201; GO:1901612; GO:2001244","cytoplasm [GO:0005737]; cytosol [GO:0005829]; membrane [GO:0016020]; plasma membrane [GO:0005886]","cardiolipin binding [GO:1901612]; phosphatidylinositol-4,5-bisphosphate binding [GO:0005546]; wide pore channel activity [GO:0022829]"
"324","Porites_compressa_HIv1___RNAseq.g36552.t1",142.900483291912,-22.7571050982894,4.42574826427261,-5.1419791048666,2.71859358707919e-07,1.07455548368059e-05,NA,NA,NA,NA,NA,NA,NA
"325","Porites_compressa_HIv1___RNAseq.g40807.t1",142.900483291912,-22.7571050982894,4.42574826427261,-5.1419791048666,2.71859358707919e-07,1.07455548368059e-05,"Q9Y573",1.43e-176,"Actin-binding protein IPP (Intracisternal A particle-promoted polypeptide) (IPP) (Kelch-like protein 27)","proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]","GO:0003779; GO:0005737; GO:0015629; GO:0031463; GO:0043161; GO:1990756","actin cytoskeleton [GO:0015629]; Cul3-RING ubiquitin ligase complex [GO:0031463]; cytoplasm [GO:0005737]","actin binding [GO:0003779]; ubiquitin-like ligase-substrate adaptor activity [GO:1990756]"
"326","Porites_compressa_HIv1___RNAseq.g13957.t1",8910.10273696772,4.49423197951824,0.874194708488792,5.14099654902665,2.73285073916876e-07,1.07458126188506e-05,"O18598",4.07e-25,"Glutathione S-transferase (EC 2.5.1.18) (GST class-sigma) (Major allergen Bla g 5) (allergen Bla g 5)","glutathione metabolic process [GO:0006749]","GO:0004364; GO:0006749","","glutathione transferase activity [GO:0004364]"
"327","Porites_compressa_HIv1___RNAseq.g41584.t1",138.190339922365,-22.7153294419019,4.41861803973616,-5.14082213887359,2.73538901320578e-07,1.07458126188506e-05,NA,NA,NA,NA,NA,NA,NA
"328","Porites_compressa_HIv1___RNAseq.g28896.t1",17680.1869467439,-3.24387826137204,0.631325577824026,-5.13820186495949,2.77379827486553e-07,1.08443924689533e-05,NA,NA,NA,NA,NA,NA,NA
"329","Porites_compressa_HIv1___RNAseq.g10900.t1",750.634249139281,-12.70398585773,2.47257380785629,-5.13796021674447,2.77736659060069e-07,1.08443924689533e-05,"Q9TRC7",0,"Diamine oxidase [copper-containing] (Diamine oxidase) (EC 1.4.3.22) (Amiloride-binding protein) (Amine oxidase copper domain-containing protein 1) (Histaminase)","putrescine metabolic process [GO:0009445]","GO:0005507; GO:0005509; GO:0005615; GO:0005886; GO:0005923; GO:0008131; GO:0008201; GO:0009445; GO:0042803; GO:0048038; GO:0050232; GO:0052597; GO:0052598; GO:0070062","bicellular tight junction [GO:0005923]; extracellular exosome [GO:0070062]; extracellular space [GO:0005615]; plasma membrane [GO:0005886]","calcium ion binding [GO:0005509]; copper ion binding [GO:0005507]; diamine oxidase activity [GO:0052597]; heparin binding [GO:0008201]; histamine oxidase activity [GO:0052598]; primary methylamine oxidase activity [GO:0008131]; protein homodimerization activity [GO:0042803]; putrescine oxidase activity [GO:0050232]; quinone binding [GO:0048038]"
"330","Porites_compressa_HIv1___TS.g3133.t2",142.023793210367,-22.7532230605906,4.43286115786463,-5.13285263180928,2.85383356826623e-07,1.11091957630146e-05,"P62975",6.03e-08,"Ubiquitin","","GO:0005634; GO:0005737","cytoplasm [GO:0005737]; nucleus [GO:0005634]",""
"331","Porites_compressa_HIv1___RNAseq.g6511.t1",11845.1403239678,3.4737975162398,0.677138386725046,5.13011458860085,2.89565854531599e-07,1.12379545840269e-05,"O09131",1.17e-52,"Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R) (p28)","cellular response to arsenic-containing substance [GO:0071243]; L-ascorbic acid metabolic process [GO:0019852]; negative regulation of release of sequestered calcium ion into cytosol [GO:0051280]; positive regulation of release of sequestered calcium ion into cytosol [GO:0051281]; positive regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion [GO:0014810]; regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion [GO:0010881]; xenobiotic catabolic process [GO:0042178]","GO:0004364; GO:0005737; GO:0005829; GO:0010881; GO:0014810; GO:0016491; GO:0019852; GO:0042178; GO:0045174; GO:0050610; GO:0051280; GO:0051281; GO:0071243","cytoplasm [GO:0005737]; cytosol [GO:0005829]","glutathione dehydrogenase (ascorbate) activity [GO:0045174]; glutathione transferase activity [GO:0004364]; methylarsonate reductase activity [GO:0050610]; oxidoreductase activity [GO:0016491]"
"332","Porites_compressa_HIv1___RNAseq.g16215.t1",136.945381905046,-22.701294031575,4.42937945447174,-5.12516352796475,2.97279614215066e-07,1.15025720608637e-05,"Q3ULD5",0,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial (MCCase subunit beta) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 2) (3-methylcrotonyl-CoA carboxylase non-biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit beta)","coenzyme A metabolic process [GO:0015936]; L-leucine catabolic process [GO:0006552]","GO:0004485; GO:0005524; GO:0005739; GO:0005759; GO:0006552; GO:0015936; GO:1905202","methylcrotonoyl-CoA carboxylase complex [GO:1905202]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]","ATP binding [GO:0005524]; methylcrotonoyl-CoA carboxylase activity [GO:0004485]"
